row_id,raw_id,vin,tire_position,tread_depth,timestamp,front_url,rear_url,parallel_url
6625b161-bb28-447e-92eb-f640abda325b_rf,6625b161-bb28-447e-92eb-f640abda325b,JA4AT5AA9JZ044649,rf,6.665287494659424,2026-05-14 20:45:14.141000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/6625b161-bb28-447e-92eb-f640abda325b/right/bottom-front/rf_wheel_front_raw_2026-05-14_20-44-35_-17omzD9hJg.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6625b161-bb28-447e-92eb-f640abda325b/right/bottom-rear/rf_wheel_rear_raw_2026-05-14_20-44-30_ZHRkk9_8Au8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6625b161-bb28-447e-92eb-f640abda325b/right/bottom-side/rf_wheel_raw_2026-05-14_20-44-30_JMqCgkF55xk.jpg
6adf4967-cd40-4609-8fe0-4d30aff15346_lr,6adf4967-cd40-4609-8fe0-4d30aff15346,4T1DAACK1SU163572,lr,6.941494464874268,2026-04-24 20:18:50.304000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/left/bottom-front/lr_wheel_front_raw_2026-04-24_20-18-31_eRg7V_rYrac.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/left/bottom-rear/lr_wheel_rear_raw_2026-04-24_20-18-29_Jt6PlpXa6Ew.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/left/bottom-side/lr_wheel_raw_2026-04-24_20-18-31_7fujxAEBKcM.jpg
6adf4967-cd40-4609-8fe0-4d30aff15346_rr,6adf4967-cd40-4609-8fe0-4d30aff15346,4T1DAACK1SU163572,rr,6.783000946044922,2026-04-24 20:18:50.304000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/right/bottom-front/rr_wheel_front_raw_2026-04-24_20-18-05_yevqthQ_y7I.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/right/bottom-rear/rr_wheel_rear_raw_2026-04-24_20-18-05_hUhahSJE95s.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/6adf4967-cd40-4609-8fe0-4d30aff15346/right/bottom-side/rr_wheel_raw_2026-04-24_20-18-06_1Ik9zfMhk7E.jpg
39c72d32-6a94-4969-9e9d-fbcc8dc171ef_rf,39c72d32-6a94-4969-9e9d-fbcc8dc171ef,5N1DR2DM5LC649761,rf,4.1875176429748535,2026-05-22 15:58:58.741000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-front/rf_wheel_front_raw_2026-05-22_15-58-17_WfCA_BTTaGc.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-rear/rf_wheel_rear_raw_2026-05-22_15-58-28_obRmNJAsiVk.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-side/rf_wheel_raw_2026-05-22_15-58-17_hvltXzl2Pts.jpg
39c72d32-6a94-4969-9e9d-fbcc8dc171ef_rr,39c72d32-6a94-4969-9e9d-fbcc8dc171ef,5N1DR2DM5LC649761,rr,5.666355609893799,2026-05-22 15:58:58.741000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-front/rr_wheel_front_raw_2026-05-22_15-58-18_3jOfNKhhKpE.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-rear/rr_wheel_rear_raw_2026-05-22_15-58-29_uOWrl6RR9PY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/right/bottom-side/rr_wheel_raw_2026-05-22_15-58-17_fZQgV1hijf8.jpg
ae02d91f-21df-4d1b-bdde-5723bd25cd7a_lr,ae02d91f-21df-4d1b-bdde-5723bd25cd7a,1FT8W3DT1NEF40345,lr,9.556522369384766,2026-03-16 19:22:55.981000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-front/lr_wheel_front_raw_2026-03-16_19-22-23_vxTUh4WQW88.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-rear/lr_wheel_rear_raw_2026-03-16_19-22-23_HQzTKb7fR0c.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-side/lr_wheel_raw_2026-03-16_19-22-23_YawJhXbPGAc.jpg
1263ab3c-c319-4948-a728-a00fa5399685_lf,1263ab3c-c319-4948-a728-a00fa5399685,2C4RC1BG4PR620252,lf,5.565755844116211,2026-05-22 16:55:21.034000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-front/lf_wheel_front_raw_2026-05-22_16-55-03_ufJn_NpPiAY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-rear/lf_wheel_rear_raw_2026-05-22_16-55-01_2QWTY8ZpXmM.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-side/lf_wheel_raw_2026-05-22_16-55-01_PC7e7nOfu18.jpg
1263ab3c-c319-4948-a728-a00fa5399685_lr,1263ab3c-c319-4948-a728-a00fa5399685,2C4RC1BG4PR620252,lr,6.977338790893555,2026-05-22 16:55:21.034000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-front/lr_wheel_front_raw_2026-05-22_16-55-03_JWFiZ0L9U44.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-rear/lr_wheel_rear_raw_2026-05-22_16-55-01_alJKo2kLj1U.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/left/bottom-side/lr_wheel_raw_2026-05-22_16-55-02_F0TB4Ha4Evc.jpg
1263ab3c-c319-4948-a728-a00fa5399685_rf,1263ab3c-c319-4948-a728-a00fa5399685,2C4RC1BG4PR620252,rf,6.423806190490723,2026-05-22 16:55:21.034000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-front/rf_wheel_front_raw_2026-05-22_16-54-37_khNK1aIpNUE.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-rear/rf_wheel_rear_raw_2026-05-22_16-54-34_bkQswLkYoRU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-side/rf_wheel_raw_2026-05-22_16-54-37_ukx9EgYTqkc.jpg
e3dcda1c-e5fb-4288-9b9c-558a610dbc96_lr,e3dcda1c-e5fb-4288-9b9c-558a610dbc96,1FTFW1RG9RFB40329,lr,9.024127006530762,2026-06-01 18:35:42.611000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-front/lr_wheel_front_raw_2026-06-01_18-35-10_5wBRr-V6ci4.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-rear/lr_wheel_rear_raw_2026-06-01_18-35-09_Y1fulmyOWPw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-side/lr_wheel_raw_2026-06-01_18-35-11_fs5QDHso-oQ.jpg
e3dcda1c-e5fb-4288-9b9c-558a610dbc96_rf,e3dcda1c-e5fb-4288-9b9c-558a610dbc96,1FTFW1RG9RFB40329,rf,7.320308685302734,2026-06-01 18:35:42.611000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-front/rf_wheel_front_raw_2026-06-01_18-34-49_bA2m0AUpOxY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-rear/rf_wheel_rear_raw_2026-06-01_18-34-45_fPFUeFvtHlI.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-side/rf_wheel_raw_2026-06-01_18-34-54_IFFC_GrpECY.jpg
e3dcda1c-e5fb-4288-9b9c-558a610dbc96_rr,e3dcda1c-e5fb-4288-9b9c-558a610dbc96,1FTFW1RG9RFB40329,rr,8.488017082214355,2026-06-01 18:35:42.611000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-front/rr_wheel_front_raw_2026-06-01_18-34-50_xqVzXBsxyMU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-rear/rr_wheel_rear_raw_2026-06-01_18-34-46_xCQwHHaeTHk.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/right/bottom-side/rr_wheel_raw_2026-06-01_18-34-55_ezJB-yvZNmQ.jpg
e42bb2e4-1b80-4211-a437-24136f1964ed_rr,e42bb2e4-1b80-4211-a437-24136f1964ed,JA4AT5AA9JZ044649,rr,6.826807975769043,2026-05-14 18:47:37.738000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-front/rr_wheel_front_raw_2026-05-14_18-46-54_grRbAe9WRsU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-rear/rr_wheel_rear_raw_2026-05-14_18-46-54_oOWedpWnya8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-side/rr_wheel_raw_2026-05-14_18-46-51_yYrMta-zsC0.jpg
ea154a0d-014d-4ef4-898b-dbc2b02a0ab0_lr,ea154a0d-014d-4ef4-898b-dbc2b02a0ab0,1FT8W2BT7PEC23203,lr,6.668483734130859,2026-06-05 14:16:36.495000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-front/lr_wheel_front_raw_2026-06-05_14-16-11_eNLXBJOT314.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-rear/lr_wheel_rear_raw_2026-06-05_14-16-16_GGPuTZuL-nY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-side/lr_wheel_raw_2026-06-05_14-16-08_DVz7Tuo_KaM.jpg
ea154a0d-014d-4ef4-898b-dbc2b02a0ab0_rf,ea154a0d-014d-4ef4-898b-dbc2b02a0ab0,1FT8W2BT7PEC23203,rf,11.961071968078612,2026-06-05 14:16:36.495000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-front/rf_wheel_front_raw_2026-06-05_14-15-41_D4eCSsGBtCs.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-rear/rf_wheel_rear_raw_2026-06-05_14-15-42_2AkQS-5_EoU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-side/rf_wheel_raw_2026-06-05_14-15-39_RocLSXoOEJM.jpg
19a1e930-df24-4f22-b691-bcbf3866b37f_lf,19a1e930-df24-4f22-b691-bcbf3866b37f,WDDGF4HB3ER308315,lf,3.2266387939453125,2026-03-19 15:09:32.460000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-front/lf_wheel_front_raw_2026-03-19_15-09-12_1ir0kk3R8aA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-rear/lf_wheel_rear_raw_2026-03-19_15-09-13_LQ7aOBwgHoc.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-side/lf_wheel_raw_2026-03-19_15-09-12_Z3qDVd18hPM.jpg
19a1e930-df24-4f22-b691-bcbf3866b37f_lr,19a1e930-df24-4f22-b691-bcbf3866b37f,WDDGF4HB3ER308315,lr,2.2822206020355225,2026-03-19 15:09:32.460000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-front/lr_wheel_front_raw_2026-03-19_15-09-12_i2dYG2ujOpU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-rear/lr_wheel_rear_raw_2026-03-19_15-09-13_R22gMmlq1t8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/left/bottom-side/lr_wheel_raw_2026-03-19_15-09-13_tYQ_ZCJbas8.jpg
19a1e930-df24-4f22-b691-bcbf3866b37f_rf,19a1e930-df24-4f22-b691-bcbf3866b37f,WDDGF4HB3ER308315,rf,2.069260597229004,2026-03-19 15:09:32.460000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-front/rf_wheel_front_raw_2026-03-19_15-07-50__S_WdGAZJ_g.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-rear/rf_wheel_rear_raw_2026-03-19_15-07-51_WJVE1Dy3GMA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-side/rf_wheel_raw_2026-03-19_15-08-01_7Y0_9Of9Fqg.jpg
19a1e930-df24-4f22-b691-bcbf3866b37f_rr,19a1e930-df24-4f22-b691-bcbf3866b37f,WDDGF4HB3ER308315,rr,2.7580788135528564,2026-03-19 15:09:32.460000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-front/rr_wheel_front_raw_2026-03-19_15-07-51__ITWr1gus0A.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-rear/rr_wheel_rear_raw_2026-03-19_15-07-51_oa2H0aQzngU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/19a1e930-df24-4f22-b691-bcbf3866b37f/right/bottom-side/rr_wheel_raw_2026-03-19_15-08-02_CnUcT5HmIL4.jpg
9c6eee7c-5d6d-45ce-a80e-1a99716c8071_lr,9c6eee7c-5d6d-45ce-a80e-1a99716c8071,1HGCY1F31PA018901,lr,6.482717037200928,2026-05-13 21:21:27.434000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-front/lr_wheel_front_raw_2026-05-13_21-20-57_SJwE0pt6mPw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-rear/lr_wheel_rear_raw_2026-05-13_21-20-56_gLgVKezhQjQ.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-side/lr_wheel_raw_2026-05-13_21-21-08_IvAG93B3j5U.jpg
426fdd1d-8470-42db-8d2b-fcf7c0b0744c_lf,426fdd1d-8470-42db-8d2b-fcf7c0b0744c,KL4CJASB5MB302144,lf,2.975807905197144,2026-03-19 14:07:06.032000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-front/lf_wheel_front_raw_2026-03-19_14-06-50_o_OzVCBZH78.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-rear/lf_wheel_rear_raw_2026-03-19_14-06-49_IQqdCh9qUQo.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-side/lf_wheel_raw_2026-03-19_14-06-49_m53XbJbzxDE.jpg
426fdd1d-8470-42db-8d2b-fcf7c0b0744c_lr,426fdd1d-8470-42db-8d2b-fcf7c0b0744c,KL4CJASB5MB302144,lr,3.850841999053955,2026-03-19 14:07:06.032000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-front/lr_wheel_front_raw_2026-03-19_14-06-50_aHwGBJodViA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-rear/lr_wheel_rear_raw_2026-03-19_14-06-50_djkmgGU0ZwU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/left/bottom-side/lr_wheel_raw_2026-03-19_14-06-50_xOdvdYgi9gE.jpg
426fdd1d-8470-42db-8d2b-fcf7c0b0744c_rf,426fdd1d-8470-42db-8d2b-fcf7c0b0744c,KL4CJASB5MB302144,rf,6.164902687072754,2026-03-19 14:07:06.032000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-front/rf_wheel_front_raw_2026-03-19_14-06-24_BH9NU1oV8xw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-rear/rf_wheel_rear_raw_2026-03-19_14-06-24_Q1rqrSffT5s.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-side/rf_wheel_raw_2026-03-19_14-06-25_X-u4Q4NeUcQ.jpg
f833c634-ebd3-4638-905a-89dc22a4556e_rf,f833c634-ebd3-4638-905a-89dc22a4556e,1FT8W3DT4LEE59966,rf,5.68425178527832,2026-03-16 21:18:50.445000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/right/bottom-front/rf_wheel_front_raw_2026-03-16_21-18-09_GHgmNybg854.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/right/bottom-rear/rf_wheel_rear_raw_2026-03-16_21-18-07_5HrN6Uuetek.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/right/bottom-side/rf_wheel_raw_2026-03-16_21-18-11_PP4gCeZRzKM.jpg
