row_id,raw_id,vin,tire_position,tread_depth,timestamp,front_url,rear_url,parallel_url
39c72d32-6a94-4969-9e9d-fbcc8dc171ef_lf,39c72d32-6a94-4969-9e9d-fbcc8dc171ef,5N1DR2DM5LC649761,lf,6.095388412475586,2026-05-22 15:58:58.741000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-front/lf_wheel_front_raw_2026-05-22_15-58-38_aWBMpp6Mpw8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-rear/lf_wheel_rear_raw_2026-05-22_15-58-37_gsWKRTfAPSU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-side/lf_wheel_raw_2026-05-22_15-58-39_aYOvfsenHGs.jpg
39c72d32-6a94-4969-9e9d-fbcc8dc171ef_lr,39c72d32-6a94-4969-9e9d-fbcc8dc171ef,5N1DR2DM5LC649761,lr,6.523709297180176,2026-05-22 15:58:58.741000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-front/lr_wheel_front_raw_2026-05-22_15-58-39_kCmBU0Xkt-s.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-rear/lr_wheel_rear_raw_2026-05-22_15-58-38_rNPfpHH1wYo.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/39c72d32-6a94-4969-9e9d-fbcc8dc171ef/left/bottom-side/lr_wheel_raw_2026-05-22_15-58-39_mx6uO7hHDpE.jpg
ae02d91f-21df-4d1b-bdde-5723bd25cd7a_lf,ae02d91f-21df-4d1b-bdde-5723bd25cd7a,1FT8W3DT1NEF40345,lf,9.632415771484377,2026-03-16 19:22:55.981000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-front/lf_wheel_front_raw_2026-03-16_19-22-22_K2z5ubNNSWM.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-rear/lf_wheel_rear_raw_2026-03-16_19-22-22_iuUxgNk8w4Y.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/left/bottom-side/lf_wheel_raw_2026-03-16_19-22-22_blue1oUjKKU.jpg
ae02d91f-21df-4d1b-bdde-5723bd25cd7a_rf,ae02d91f-21df-4d1b-bdde-5723bd25cd7a,1FT8W3DT1NEF40345,rf,10.704774856567385,2026-03-16 19:22:55.981000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-front/rf_wheel_front_raw_2026-03-16_19-22-01_KEUtWTIdFuQ.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-rear/rf_wheel_rear_raw_2026-03-16_19-21-59_g75LQvmYVRk.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-side/rf_wheel_raw_2026-03-16_19-21-57_qvLyLVL1kWI.jpg
ae02d91f-21df-4d1b-bdde-5723bd25cd7a_rr,ae02d91f-21df-4d1b-bdde-5723bd25cd7a,1FT8W3DT1NEF40345,rr,11.612632751464844,2026-03-16 19:22:55.981000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-front/rr_wheel_front_raw_2026-03-16_19-22-02_7RvZwN7UAv0.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-rear/rr_wheel_rear_raw_2026-03-16_19-22-00_cYrbUWqideY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ae02d91f-21df-4d1b-bdde-5723bd25cd7a/right/bottom-side/rr_wheel_raw_2026-03-16_19-21-57_qSDrvDmoYu8.jpg
1263ab3c-c319-4948-a728-a00fa5399685_rr,1263ab3c-c319-4948-a728-a00fa5399685,2C4RC1BG4PR620252,rr,7.578311920166016,2026-05-22 16:55:21.034000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-front/rr_wheel_front_raw_2026-05-22_16-54-37_UlvfgVwfTHY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-rear/rr_wheel_rear_raw_2026-05-22_16-54-34_XxkUSQFmHhw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/1263ab3c-c319-4948-a728-a00fa5399685/right/bottom-side/rr_wheel_raw_2026-05-22_16-54-37_d_U5j7tcdC4.jpg
e3dcda1c-e5fb-4288-9b9c-558a610dbc96_lf,e3dcda1c-e5fb-4288-9b9c-558a610dbc96,1FTFW1RG9RFB40329,lf,7.82009744644165,2026-06-01 18:35:42.611000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-front/lf_wheel_front_raw_2026-06-01_18-35-09_rYvHSN4YfeU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-rear/lf_wheel_rear_raw_2026-06-01_18-35-08_h25XbaQuPiA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e3dcda1c-e5fb-4288-9b9c-558a610dbc96/left/bottom-side/lf_wheel_raw_2026-06-01_18-35-11_F7NFWLPph4Q.jpg
e42bb2e4-1b80-4211-a437-24136f1964ed_lf,e42bb2e4-1b80-4211-a437-24136f1964ed,JA4AT5AA9JZ044649,lf,5.154212474822998,2026-05-14 18:47:37.738000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-front/lf_wheel_front_raw_2026-05-14_18-47-16_noQbyvReVFA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-rear/lf_wheel_rear_raw_2026-05-14_18-47-13_kPLKiT9SejE.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-side/lf_wheel_raw_2026-05-14_18-47-16_2Fv6HI8TFM4.jpg
e42bb2e4-1b80-4211-a437-24136f1964ed_lr,e42bb2e4-1b80-4211-a437-24136f1964ed,JA4AT5AA9JZ044649,lr,5.985211372375488,2026-05-14 18:47:37.738000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-front/lr_wheel_front_raw_2026-05-14_18-47-17_L_9lTUxrHw8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-rear/lr_wheel_rear_raw_2026-05-14_18-47-14_2u6jT8XiOzg.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/left/bottom-side/lr_wheel_raw_2026-05-14_18-47-16_XOxJt2c4yLg.jpg
e42bb2e4-1b80-4211-a437-24136f1964ed_rf,e42bb2e4-1b80-4211-a437-24136f1964ed,JA4AT5AA9JZ044649,rf,6.566384315490723,2026-05-14 18:47:37.738000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-front/rf_wheel_front_raw_2026-05-14_18-46-53_I7NSfRK7hnw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-rear/rf_wheel_rear_raw_2026-05-14_18-46-54_iZH92rhx9Ik.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/e42bb2e4-1b80-4211-a437-24136f1964ed/right/bottom-side/rf_wheel_raw_2026-05-14_18-46-51_yvghRV4dkzI.jpg
ea154a0d-014d-4ef4-898b-dbc2b02a0ab0_lf,ea154a0d-014d-4ef4-898b-dbc2b02a0ab0,1FT8W2BT7PEC23203,lf,10.589948654174805,2026-06-05 14:16:36.495000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-front/lf_wheel_front_raw_2026-06-05_14-16-10_WEBENHFBROU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-rear/lf_wheel_rear_raw_2026-06-05_14-16-15_P23cNF_EfL8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/left/bottom-side/lf_wheel_raw_2026-06-05_14-16-08_v6SUMP-9FFc.jpg
ea154a0d-014d-4ef4-898b-dbc2b02a0ab0_rr,ea154a0d-014d-4ef4-898b-dbc2b02a0ab0,1FT8W2BT7PEC23203,rr,7.362544059753418,2026-06-05 14:16:36.495000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-front/rr_wheel_front_raw_2026-06-05_14-15-41_WljtIPNyto0.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-rear/rr_wheel_rear_raw_2026-06-05_14-15-42_7AkrOK5eBlU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/ea154a0d-014d-4ef4-898b-dbc2b02a0ab0/right/bottom-side/rr_wheel_raw_2026-06-05_14-15-40_NYyfukmSFVQ.jpg
9c6eee7c-5d6d-45ce-a80e-1a99716c8071_lf,9c6eee7c-5d6d-45ce-a80e-1a99716c8071,1HGCY1F31PA018901,lf,4.90545654296875,2026-05-13 21:21:27.434000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-front/lf_wheel_front_raw_2026-05-13_21-20-57_VT-2Puevvnk.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-rear/lf_wheel_rear_raw_2026-05-13_21-20-55_qBYXrOSEgHw.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/left/bottom-side/lf_wheel_raw_2026-05-13_21-21-07_NM3AGOEOcLg.jpg
9c6eee7c-5d6d-45ce-a80e-1a99716c8071_rf,9c6eee7c-5d6d-45ce-a80e-1a99716c8071,1HGCY1F31PA018901,rf,5.2748637199401855,2026-05-13 21:21:27.434000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-front/rf_wheel_front_raw_2026-05-13_21-20-31_SolJaJeR_w0.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-rear/rf_wheel_rear_raw_2026-05-13_21-20-31_pLIezq64sSU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-side/rf_wheel_raw_2026-05-13_21-20-33_qrLtAxM2plM.jpg
9c6eee7c-5d6d-45ce-a80e-1a99716c8071_rr,9c6eee7c-5d6d-45ce-a80e-1a99716c8071,1HGCY1F31PA018901,rr,2.614531755447388,2026-05-13 21:21:27.434000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-front/rr_wheel_front_raw_2026-05-13_21-20-32_buCgz3J6P7s.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-rear/rr_wheel_rear_raw_2026-05-13_21-20-32_MKKlsjmt1dM.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/9c6eee7c-5d6d-45ce-a80e-1a99716c8071/right/bottom-side/rr_wheel_raw_2026-05-13_21-20-34_kj_UFqJBFR4.jpg
426fdd1d-8470-42db-8d2b-fcf7c0b0744c_rr,426fdd1d-8470-42db-8d2b-fcf7c0b0744c,KL4CJASB5MB302144,rr,6.006142616271973,2026-03-19 14:07:06.032000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-front/rr_wheel_front_raw_2026-03-19_14-06-25_gBK_rmYuUIg.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-rear/rr_wheel_rear_raw_2026-03-19_14-06-24_Cf_8ROm91Ps.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/426fdd1d-8470-42db-8d2b-fcf7c0b0744c/right/bottom-side/rr_wheel_raw_2026-03-19_14-06-26_-BdCdR47OtM.jpg
f833c634-ebd3-4638-905a-89dc22a4556e_lf,f833c634-ebd3-4638-905a-89dc22a4556e,1FT8W3DT4LEE59966,lf,7.54218864440918,2026-03-16 21:18:50.445000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-front/lf_wheel_front_raw_2026-03-16_21-18-32_kCZXfqi-MCM.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-rear/lf_wheel_rear_raw_2026-03-16_21-18-31_TBR0_FUmJoQ.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-side/lf_wheel_raw_2026-03-16_21-18-32_td0d5b5ZrbI.jpg
f833c634-ebd3-4638-905a-89dc22a4556e_lr,f833c634-ebd3-4638-905a-89dc22a4556e,1FT8W3DT4LEE59966,lr,4.974693775177002,2026-03-16 21:18:50.445000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-front/lr_wheel_front_raw_2026-03-16_21-18-33_TXZoFSP8F8g.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-rear/lr_wheel_rear_raw_2026-03-16_21-18-31_vKIu__9gsAY.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/f833c634-ebd3-4638-905a-89dc22a4556e/left/bottom-side/lr_wheel_raw_2026-03-16_21-18-32_YAuZF_qqDGM.jpg
15a959d6-cd5a-4280-9726-6cb2a88b0996_lr,15a959d6-cd5a-4280-9726-6cb2a88b0996,1FD0W5HT9NEF24411,lr,5.926115036010742,2026-03-20 17:47:45.149000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/left/bottom-front/lr_wheel_front_raw_2026-03-20_17-42-54_qEphQGIRNgU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/left/bottom-rear/lr_wheel_rear_raw_2026-03-20_17-42-56_tDJtortLB1w.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/left/bottom-side/lr_wheel_raw_2026-03-20_17-42-56_61WSMhVRB8k.jpg
15a959d6-cd5a-4280-9726-6cb2a88b0996_rr,15a959d6-cd5a-4280-9726-6cb2a88b0996,1FD0W5HT9NEF24411,rr,9.40605926513672,2026-03-20 17:47:45.149000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/right/bottom-front/rr_wheel_front_raw_2026-03-20_17-42-33_5aGELpyFz8A.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/right/bottom-rear/rr_wheel_rear_raw_2026-03-20_17-42-34_UnKua1ugT0c.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/15a959d6-cd5a-4280-9726-6cb2a88b0996/right/bottom-side/rr_wheel_raw_2026-03-20_17-42-44_Vw6NvCQj-II.jpg
d71b55c1-74a1-4025-885c-6179451a9543_lr,d71b55c1-74a1-4025-885c-6179451a9543,KL47LAEP5SB199873,lr,7.787397384643555,2026-05-14 15:24:50.872000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/left/bottom-front/lr_wheel_front_raw_2026-05-14_15-24-26_rWH70wTkLbU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/left/bottom-rear/lr_wheel_rear_raw_2026-05-14_15-24-28_IBgsAq9AUrQ.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/left/bottom-side/lr_wheel_raw_2026-05-14_15-24-27_xtwOuCqgjPI.jpg
d71b55c1-74a1-4025-885c-6179451a9543_rr,d71b55c1-74a1-4025-885c-6179451a9543,KL47LAEP5SB199873,rr,7.892319679260254,2026-05-14 15:24:50.872000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/right/bottom-front/rr_wheel_front_raw_2026-05-14_15-24-06_aV4KWnDNZAo.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/right/bottom-rear/rr_wheel_rear_raw_2026-05-14_15-24-09_6HqUbJz8hFU.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/d71b55c1-74a1-4025-885c-6179451a9543/right/bottom-side/rr_wheel_raw_2026-05-14_15-24-07_L83h0JhSvgU.jpg
57d747ab-52fb-4904-a020-741691cac3fa_lf,57d747ab-52fb-4904-a020-741691cac3fa,1GC5YLE75PF253747,lf,12.54281520843506,2026-03-20 20:21:07.350000 UTC,https://acv-labs-acv-one.acvauctions.com/image_raw/57d747ab-52fb-4904-a020-741691cac3fa/left/bottom-front/lf_wheel_front_raw_2026-03-20_20-20-50_buM6F-12CVA.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/57d747ab-52fb-4904-a020-741691cac3fa/left/bottom-rear/lf_wheel_rear_raw_2026-03-20_20-20-46_RQCq6eOGCA8.jpg,https://acv-labs-acv-one.acvauctions.com/image_raw/57d747ab-52fb-4904-a020-741691cac3fa/left/bottom-side/lf_wheel_raw_2026-03-20_20-20-49_UWsN2jxhRRo.jpg
